ID,TIMESTAMP,STARTING_LATITUDE,STARTING_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,VEHICLE_TYPE,TOTAL_LUGGAGE_WEIGHT,WAIT_TIME,TRAFFIC_STUCK_TIME,DISTANCE,FARE,CITY,mean_lat,mean_long,HOUR,MIN,MONTH,YEAR,DAY,DATE,SPL,AC
12581,2015-11-15 16:24:09,0.24897199999999842,-0.34018700000000024,0.25484800000000263,-0.34593399999999974,5,-100.0,-100.0,20,14,56.99,2.0,19.5,72.5,16,24,11,2015,6,15,0,0
12582,2016-09-06 19:38:24,0.3286429999999996,-0.3678869999999961,0.41644700000000157,-0.3711319999999887,3,-100.0,-100.0,44,41,53.09,2.0,19.5,72.5,19,38,9,2016,1,6,0,1
12583,2015-03-27 11:53:59,-0.11050300000000135,0.12464399999998932,-0.03874200000000272,0.08597299999999564,2,23.0,7.0,68,37,483.71,4.0,22.5,88.5,11,53,3,2015,4,27,1,0
12584,2015-04-10 12:39:21,0.12620599999999982,0.01270900000000097,0.18906300000000087,0.0067900000000094,1,12.0,6.0,68,43,1087.4,3.0,25.5,83.0,12,39,4,2015,4,10,1,1
12585,2016-07-12 03:17:34,0.4796769999999988,-0.34974100000000874,0.29851099999999775,-0.3590030000000013,2,3.0,5.0,43,25,471.06,2.0,19.5,72.5,3,17,7,2016,1,12,1,0
12586,2016-03-20 19:17:00,-0.0995500000000007,-0.14195999999999742,-0.0714560000000013,-0.03141899999999964,3,-100.0,-100.0,66,41,64.29,5.0,28.5,77.0,19,17,3,2016,6,20,0,1
12587,2016-01-21 14:37:56,0.11048100000000005,0.014178000000001134,0.2213850000000015,0.01848900000000242,1,26.0,3.0,2,19,454.05,3.0,25.5,83.0,14,37,1,2016,3,21,1,1
12588,2016-12-05 06:38:26,-0.07916999999999952,-0.19932900000000586,-0.08649100000000054,-0.004027000000007774,0,-100.0,-100.0,0,27,28.75,1.0,13.0,77.5,6,38,12,2016,0,5,0,0
12589,2016-11-17 18:37:14,-0.10604100000000116,0.30545899999999904,0.015810000000000102,0.32079399999999225,1,23.0,6.0,40,37,447.14,0.0,13.0,80.5,18,37,11,2016,3,17,1,1
12590,2015-11-11 13:28:46,-0.1446499999999986,0.10236000000000445,0.019179999999998643,0.122169999999997,5,-100.0,-100.0,87,45,40.51,4.0,22.5,88.5,13,28,11,2015,2,11,0,0
12591,2016-08-05 19:11:51,-0.12593100000000135,0.049103999999999814,-0.20438100000000148,0.06539300000000026,4,-100.0,-100.0,33,43,46.26,4.0,22.5,88.5,19,11,8,2016,4,5,0,1
12592,2015-10-16 19:15:51,-0.10553599999999719,-0.2337619999999987,-0.19389199999999818,0.034216999999998166,6,-100.0,-100.0,45,41,760.03,5.0,28.5,77.0,19,15,10,2015,4,16,1,0
12593,2015-11-06 17:38:38,-0.059924999999999784,-0.15184599999999193,0.11198599999999992,-0.06417399999999418,1,13.0,17.0,48,26,342.35,1.0,13.0,77.5,17,38,11,2015,4,6,1,1
12594,2016-06-07 06:44:47,0.05413500000000049,0.3168100000000038,-0.07579699999999967,0.30198000000000036,0,-100.0,-100.0,17,16,27.6,0.0,13.0,80.5,6,44,6,2016,1,7,0,0
12595,2016-11-08 21:41:46,-0.18729099999999832,-0.1843939999999975,-0.1515430000000002,-0.15596200000000238,4,-100.0,-100.0,16,38,99.56,5.0,28.5,77.0,21,41,11,2016,1,8,0,1
12596,2015-07-06 03:32:12,0.033303999999999334,-0.12389799999999696,0.07191100000000006,0.030706000000009226,5,-100.0,-100.0,19,36,46.76,1.0,13.0,77.5,3,32,7,2015,0,6,0,0
12597,2015-03-12 21:02:43,0.261215,-0.35757199999999045,0.27539600000000064,-0.3775680000000108,4,-100.0,-100.0,13,9,47.29,2.0,19.5,72.5,21,2,3,2015,3,12,0,1
12598,2015-07-25 13:31:13,0.06473200000000112,0.26782599999999945,0.005190999999999946,0.3269900000000092,6,-100.0,-100.0,50,31,219.62,0.0,13.0,80.5,13,31,7,2015,5,25,1,0
12599,2016-06-22 12:24:19,-0.08078000000000074,-0.15713599999999417,0.1531760000000002,0.03774699999999598,1,20.0,9.0,62,39,516.21,1.0,13.0,77.5,12,24,6,2016,2,22,1,1
12600,2015-12-09 15:42:44,0.007234000000000407,0.33173199999998815,0.0344509999999989,0.30402200000000335,0,-100.0,-100.0,24,42,24.24,0.0,13.0,80.5,15,42,12,2015,2,9,0,0
12601,2016-01-21 09:26:01,0.11729700000000065,0.003717000000008852,0.16567999999999827,-0.0041099999999971715,4,-100.0,-100.0,34,47,80.4,3.0,25.5,83.0,9,26,1,2016,3,21,0,1
12602,2015-09-02 09:27:35,-0.07511599999999952,-0.09556999999999505,-0.09666200000000025,-0.13682400000000428,3,-100.0,-100.0,27,20,21.77,1.0,13.0,77.5,9,27,9,2015,2,2,0,1
12603,2015-01-23 14:42:55,-0.03038200000000124,-0.1014160000000004,0.04887599999999992,-0.16339800000000082,4,-100.0,-100.0,53,30,44.48,1.0,13.0,77.5,14,42,1,2015,4,23,0,1
12604,2015-06-25 21:05:02,0.40490400000000193,-0.37389000000000294,0.4691410000000005,-0.37710600000001193,4,-100.0,-100.0,55,48,64.01,2.0,19.5,72.5,21,5,6,2015,3,25,0,1
12605,2016-03-02 20:57:10,0.09908899999999932,0.3269459999999924,0.12038500000000063,0.3082199999999915,2,26.0,5.0,35,50,283.6,0.0,13.0,80.5,20,57,3,2016,2,2,1,0
12606,2015-10-14 16:37:33,0.040526999999997315,0.05892299999999295,-0.1141280000000009,0.09041500000000724,6,-100.0,-100.0,26,23,202.4,4.0,22.5,88.5,16,37,10,2015,2,14,1,0
12607,2015-11-17 06:25:06,-0.20383599999999902,0.10532399999999598,-0.005451999999998236,0.08012399999999786,4,-100.0,-100.0,78,45,46.57,4.0,22.5,88.5,6,25,11,2015,1,17,0,1
12608,2015-07-01 20:51:58,-0.14629500000000206,-0.082878000000008,-0.14341699999999946,-0.0034469999999942047,3,-100.0,-100.0,49,37,63.93,5.0,28.5,77.0,20,51,7,2015,2,1,0,1
12609,2016-11-26 13:17:17,-0.10523300000000013,-0.15300899999999729,-0.050527000000000655,-0.14438900000000388,4,-100.0,-100.0,17,32,46.43,1.0,13.0,77.5,13,17,11,2016,5,26,0,1
12610,2016-09-24 00:22:09,0.3086549999999981,-0.3742639999999966,0.4539100000000005,-0.37194900000000075,0,-100.0,-100.0,19,29,46.19,2.0,19.5,72.5,0,22,9,2016,5,24,0,0
12611,2015-05-18 06:34:53,0.016033000000000186,0.10204899999999384,-0.1956060000000015,0.08560099999999693,6,-100.0,-100.0,63,37,464.84,4.0,22.5,88.5,6,34,5,2015,0,18,1,0
12612,2016-12-21 10:02:32,-0.17024899999999832,0.09533799999999815,-0.13553599999999832,0.08174499999999796,0,-100.0,-100.0,73,41,29.84,4.0,22.5,88.5,10,2,12,2016,2,21,0,0
12613,2016-01-17 13:51:36,-0.02461500000000072,0.09851500000000613,-0.14211400000000296,0.09049600000000169,5,-100.0,-100.0,57,42,39.21,4.0,22.5,88.5,13,51,1,2016,6,17,0,0
12614,2015-05-23 23:18:10,0.36054599999999937,-0.3424830000000014,0.46169800000000194,-0.3680209999999988,4,-100.0,-100.0,20,33,72.75,2.0,19.5,72.5,23,18,5,2015,5,23,0,1
12615,2015-04-17 02:00:26,0.09932799999999986,0.25388800000000344,0.07825099999999985,0.3251860000000022,1,12.0,16.0,61,44,607.44,0.0,13.0,80.5,2,0,4,2015,4,17,1,1
12616,2016-08-18 09:03:42,0.007296000000000191,-0.011433999999994171,-0.01100100000000026,-0.008333999999990738,1,4.0,10.0,6,20,246.32,1.0,13.0,77.5,9,3,8,2016,3,18,1,1
12617,2016-02-09 06:45:32,-0.25211300000000136,-0.21732000000000085,-0.09090200000000337,-0.041730000000001155,0,-100.0,-100.0,10,41,50.23,5.0,28.5,77.0,6,45,2,2016,1,9,0,0
12618,2016-06-11 05:39:59,0.11045999999999978,0.0012359999999915772,0.2076349999999998,0.02672300000000405,1,14.0,19.0,18,23,632.5,3.0,25.5,83.0,5,39,6,2016,5,11,1,1
12619,2016-04-21 00:46:43,0.34179599999999866,-0.353272000000004,0.2794309999999989,-0.3721350000000001,2,4.0,7.0,16,22,406.02,2.0,19.5,72.5,0,46,4,2016,3,21,1,0
12620,2015-08-06 16:23:18,0.2732510000000019,-0.3820400000000035,0.29742999999999853,-0.3429869999999937,2,12.0,7.0,58,32,555.25,2.0,19.5,72.5,16,23,8,2015,3,6,1,0
12621,2015-09-24 10:49:37,0.23928400000000138,-0.008297999999996364,0.2082700000000024,-0.0023719999999940455,5,-100.0,-100.0,11,18,83.35,3.0,25.5,83.0,10,49,9,2015,3,24,0,0
12622,2016-01-03 06:08:37,-0.1259029999999992,-0.18022600000000466,-0.023322000000000287,-0.013618000000008124,2,21.0,13.0,11,25,297.11,1.0,13.0,77.5,6,8,1,2016,6,3,1,0
12623,2015-01-25 10:00:26,-100.0,-100.0,-100.0,-100.0,3,-100.0,-100.0,36,28,30.95,-100.0,-100.0,-100.0,10,0,1,2015,6,25,0,1
12624,2015-06-13 11:42:33,0.23493900000000068,0.001831000000009908,0.12710500000000025,0.033381000000005656,0,-100.0,-100.0,51,30,59.82,3.0,25.5,83.0,11,42,6,2015,5,13,0,0
12625,2015-01-17 08:14:08,0.31213900000000194,-0.35775200000000495,0.283844000000002,-0.37045899999999676,0,-100.0,-100.0,18,34,1324.0,2.0,19.5,72.5,8,14,1,2015,5,17,0,0
12626,2015-10-07 07:26:09,-0.1974790000000013,0.2689850000000007,-0.13783100000000026,0.29896700000000465,1,19.0,10.0,26,38,499.6,0.0,13.0,80.5,7,26,10,2015,2,7,1,1
12627,2015-05-24 17:28:29,0.15683599999999842,0.008151999999995496,0.17857199999999906,0.01765699999999981,6,-100.0,-100.0,9,7,93.71,3.0,25.5,83.0,17,28,5,2015,6,24,1,0
12628,2015-10-13 08:27:34,0.11447800000000008,-0.1603539999999981,0.13372299999999981,0.019870999999994865,2,16.0,10.0,29,48,563.28,1.0,13.0,77.5,8,27,10,2015,1,13,1,0
12629,2016-12-01 10:34:36,0.09994499999999995,-0.06662400000000446,-0.022138999999999243,-0.056977000000003386,1,24.0,3.0,54,43,544.32,1.0,13.0,77.5,10,34,12,2016,3,1,1,1
12630,2016-03-16 00:47:13,-0.15962600000000116,0.34828100000000006,0.07687299999999908,0.35400699999999574,3,-100.0,-100.0,58,30,25.91,0.0,13.0,80.5,0,47,3,2016,2,16,0,1
12631,2016-07-04 09:56:53,0.4801819999999992,-0.37857300000000293,0.4602719999999998,-0.3757060000000081,6,-100.0,-100.0,70,41,612.93,2.0,19.5,72.5,9,56,7,2016,0,4,1,0
12632,2016-10-06 04:07:20,0.479692,-0.359848999999997,0.4040040000000005,-0.35522900000000845,5,-100.0,-100.0,44,23,53.66,2.0,19.5,72.5,4,7,10,2016,3,6,0,0
12633,2016-09-23 13:18:08,0.2521540000000009,-0.3785430000000076,0.3700480000000006,-0.3548540000000031,2,20.0,16.0,13,15,262.25,2.0,19.5,72.5,13,18,9,2016,4,23,1,0
12634,2015-08-06 19:26:51,0.00959100000000035,0.3243609999999961,-0.12204700000000024,0.27839699999999823,1,29.0,9.0,71,37,1543.0,0.0,13.0,80.5,19,26,8,2015,3,6,1,1
12635,2016-10-25 06:24:21,0.2986779999999989,-0.335881999999998,0.47368900000000025,-0.34638900000000206,3,-100.0,-100.0,24,33,48.46,2.0,19.5,72.5,6,24,10,2016,1,25,0,1
12636,2015-09-04 19:19:26,0.2332870000000007,0.013705000000001633,0.22591300000000203,-0.02125300000000152,0,-100.0,-100.0,2,35,66.88,3.0,25.5,83.0,19,19,9,2015,4,4,0,0
12637,2015-01-13 08:34:22,-0.1808619999999994,0.2559530000000052,-0.177601000000001,0.29632099999999184,4,-100.0,-100.0,4,35,45.65,0.0,13.0,80.5,8,34,1,2015,1,13,0,1
12638,2016-07-08 10:14:59,0.017017999999998423,0.2867430000000013,0.012671000000000987,0.30926900000000046,3,-100.0,-100.0,12,7,9.68,0.0,13.0,80.5,10,14,7,2016,4,8,0,1
12639,2015-09-19 16:52:17,0.1792359999999995,0.016157999999990125,0.18440000000000012,0.03786399999999901,5,-100.0,-100.0,40,1,77.84,3.0,25.5,83.0,16,52,9,2015,5,19,0,0
12640,2016-09-16 22:35:17,0.3914609999999996,-0.3724950000000007,0.27590199999999854,-0.35033199999999454,2,28.0,14.0,43,22,435.9,2.0,19.5,72.5,22,35,9,2016,4,16,1,0
12641,2015-01-08 09:52:20,-0.16515599999999964,0.24675100000000327,0.06517400000000073,0.31704899999999725,4,-100.0,-100.0,48,28,39.36,0.0,13.0,80.5,9,52,1,2015,3,8,0,1
12642,2016-09-21 14:25:59,-0.17830199999999863,0.3568879999999979,0.028093000000000146,0.278412000000003,5,-100.0,-100.0,65,39,47.14,0.0,13.0,80.5,14,25,9,2016,2,21,0,0
12643,2016-10-22 19:45:01,-0.08571199999999912,0.3525430000000114,0.07854299999999981,0.363000999999997,4,-100.0,-100.0,48,32,44.07,0.0,13.0,80.5,19,45,10,2016,5,22,0,1
12644,2015-09-05 16:15:39,0.4249839999999985,-0.354621999999992,0.2910409999999999,-0.378499000000005,5,-100.0,-100.0,27,43,51.54,2.0,19.5,72.5,16,15,9,2015,5,5,0,0
12645,2015-09-20 02:39:28,-0.21436800000000034,-0.2190429999999992,-0.06447999999999965,-0.08984800000000348,6,-100.0,-100.0,19,23,489.08,5.0,28.5,77.0,2,39,9,2015,6,20,1,0
12646,2015-06-19 11:53:46,0.37049599999999927,-0.3468780000000038,0.46620499999999865,-0.3393530000000027,0,-100.0,-100.0,71,47,44.15,2.0,19.5,72.5,11,53,6,2015,4,19,0,0
12647,2016-07-05 10:47:06,-0.184626999999999,0.11171099999999967,-0.045992999999999284,0.06000699999999881,2,14.0,7.0,43,47,589.37,4.0,22.5,88.5,10,47,7,2016,1,5,1,0
12648,2016-07-03 15:43:43,-0.045923000000001934,0.0938069999999982,-0.19026600000000116,0.05758199999999647,2,25.0,6.0,63,35,460.27,4.0,22.5,88.5,15,43,7,2016,6,3,1,0
12649,2015-07-10 12:12:47,0.23279099999999886,0.01793299999999931,0.14393099999999848,0.02582999999999913,2,7.0,2.0,44,24,516.64,3.0,25.5,83.0,12,12,7,2015,4,10,1,0
12650,2015-04-17 20:23:36,0.06806599999999996,-0.01998499999999126,-0.09410700000000105,-0.044469999999989795,0,-100.0,-100.0,63,42,25.36,1.0,13.0,77.5,20,23,4,2015,4,17,0,0
12651,2015-10-11 11:40:47,0.36939100000000025,-0.3461769999999973,0.41938900000000245,-0.3639960000000002,4,-100.0,-100.0,86,45,61.52,2.0,19.5,72.5,11,40,10,2015,6,11,0,1
12652,2015-03-10 02:12:15,-0.1327109999999987,0.3099540000000047,-0.10060799999999936,0.3392520000000019,3,-100.0,-100.0,40,28,24.64,0.0,13.0,80.5,2,12,3,2015,1,10,0,1
12653,2016-07-25 18:23:42,0.3329410000000017,-0.34468100000000845,0.3334590000000013,-0.35236799999999846,0,-100.0,-100.0,5,25,41.69,2.0,19.5,72.5,18,23,7,2016,0,25,0,0
12654,2016-07-19 14:35:59,0.05985000000000085,0.3396010000000018,-0.12900400000000012,0.3406050000000107,2,14.0,10.0,50,28,291.29,0.0,13.0,80.5,14,35,7,2016,1,19,1,0
12655,2015-03-07 13:42:34,0.029308000000000334,0.08221800000001167,-0.184666,0.0719789999999989,0,-100.0,-100.0,31,26,32.28,4.0,22.5,88.5,13,42,3,2015,5,7,0,0
12656,2015-10-23 09:21:24,0.32336799999999855,-0.3814439999999877,0.3524799999999999,-0.34193399999999485,3,-100.0,-100.0,14,36,50.85,2.0,19.5,72.5,9,21,10,2015,4,23,0,1
12657,2016-06-02 17:20:44,0.045702999999999605,-0.03259200000000817,-0.01779900000000012,-0.08829300000000728,3,-100.0,-100.0,7,39,34.81,1.0,13.0,77.5,17,20,6,2016,3,2,0,1
12658,2016-02-10 22:07:46,-0.14217000000000013,0.11674899999999866,0.01855199999999968,0.07976100000000486,1,20.0,9.0,43,27,464.61,4.0,22.5,88.5,22,7,2,2016,2,10,1,1
12659,2015-03-18 09:28:26,-0.14462699999999984,0.10448499999999683,-0.21570799999999934,0.1213029999999975,6,-100.0,-100.0,31,43,468.72,4.0,22.5,88.5,9,28,3,2015,2,18,1,0
12660,2015-09-26 01:25:27,0.1359950000000012,0.018534999999999968,0.11692999999999998,-0.0009060000000005175,5,-100.0,-100.0,31,1,69.06,3.0,25.5,83.0,1,25,9,2015,5,26,0,0
12661,2016-02-11 09:10:57,-0.06029000000000018,0.0009689999999977772,-0.12728699999999904,-0.18299600000000282,3,-100.0,-100.0,0,28,26.89,1.0,13.0,77.5,9,10,2,2016,3,11,0,1
12662,2015-06-04 16:40:10,-0.1685350000000021,0.1017439999999965,-0.13703599999999838,0.062083999999998696,3,-100.0,-100.0,35,28,30.57,4.0,22.5,88.5,16,40,6,2015,3,4,0,1
12663,2015-01-17 08:07:00,0.047257000000000104,0.3449509999999947,-0.08425000000000082,0.34996399999999994,1,18.0,6.0,44,26,351.08,0.0,13.0,80.5,8,7,1,2015,5,17,1,1
12664,2016-03-08 23:44:56,-0.018335000000000434,0.07105699999999615,-0.17610600000000076,0.1033390000000054,4,-100.0,-100.0,12,23,43.42,4.0,22.5,88.5,23,44,3,2016,1,8,0,1
12665,2015-03-25 07:06:54,0.13855700000000226,0.037012000000004264,0.13301500000000033,0.024137999999993554,4,-100.0,-100.0,24,30,86.02,3.0,25.5,83.0,7,6,3,2015,2,25,0,1
12666,2016-12-23 22:06:34,0.1598940000000013,-0.0006329999999934444,0.20002999999999815,0.020358000000001653,4,-100.0,-100.0,24,37,99.45,3.0,25.5,83.0,22,6,12,2016,4,23,0,1
12667,2015-01-15 19:09:55,-0.24308900000000122,-0.1793830000000014,-0.13249799999999823,0.002509000000003425,3,-100.0,-100.0,29,23,43.49,5.0,28.5,77.0,19,9,1,2015,3,15,0,1
12668,2016-01-27 04:06:25,-0.16207700000000358,0.039718999999990956,-0.060242999999999824,-0.13229100000000926,4,-100.0,-100.0,46,24,76.92,5.0,28.5,77.0,4,6,1,2016,2,27,0,1
12669,2016-08-14 06:57:21,-0.0363970000000009,0.26681500000000824,0.017435000000000755,0.3112739999999974,6,-100.0,-100.0,3,20,184.06,0.0,13.0,80.5,6,57,8,2016,6,14,1,0
12670,2015-02-03 22:27:48,-100.0,-100.0,-100.0,-100.0,4,-100.0,-100.0,22,37,79.91,-100.0,-100.0,-100.0,22,27,2,2015,1,3,0,1
12671,2016-03-13 15:17:28,-0.22351300000000052,-0.02174999999999727,-0.24929799999999958,-0.01006399999999985,5,-100.0,-100.0,0,29,79.39,5.0,28.5,77.0,15,17,3,2016,6,13,0,0
12672,2015-04-15 21:18:40,0.00403200000000048,-0.04279900000000225,-0.12170499999999862,-0.08136500000000524,3,-100.0,-100.0,3,43,34.15,1.0,13.0,77.5,21,18,4,2015,2,15,0,1
12673,2016-10-25 11:09:48,0.12601000000000084,-0.03299100000000976,0.1146130000000003,-0.13372700000000748,2,18.0,16.0,2,31,323.86,1.0,13.0,77.5,11,9,10,2016,1,25,1,0
12674,2016-04-06 04:52:01,-0.04567100000000046,-0.16097099999998932,0.08531900000000014,-0.2194780000000094,3,-100.0,-100.0,35,46,36.31,1.0,13.0,77.5,4,52,4,2016,2,6,0,1
12675,2016-08-01 11:54:18,0.10457599999999978,-0.09579100000000551,0.06943399999999933,-0.14116300000000592,4,-100.0,-100.0,23,21,50.32,1.0,13.0,77.5,11,54,8,2016,0,1,0,1
12676,2016-03-17 23:05:53,-0.030222999999999445,0.2906100000000009,-0.1312250000000006,0.34969300000000203,0,-100.0,-100.0,12,16,27.46,0.0,13.0,80.5,23,5,3,2016,3,17,0,0
12677,2015-01-25 16:20:46,-0.027271999999999963,0.34409800000000246,-100.0,-100.0,1,29.0,1.0,48,25,310.08,0.0,13.0,80.5,16,20,1,2015,6,25,1,1
12678,2016-01-14 10:08:58,-0.14639699999999678,-0.07216099999999415,-0.09953099999999893,-0.11883399999999256,1,30.0,18.0,23,25,645.08,5.0,28.5,77.0,10,8,1,2016,3,14,1,1
12679,2016-02-13 22:10:12,0.23658599999999907,0.011269999999996116,0.21092900000000014,-0.015565000000009377,1,29.0,7.0,36,27,749.05,3.0,25.5,83.0,22,10,2,2016,5,13,1,1
12680,2015-12-20 21:04:48,0.35475999999999885,-0.35429200000000094,0.4434880000000021,-0.35409500000000094,5,-100.0,-100.0,13,42,51.24,2.0,19.5,72.5,21,4,12,2015,6,20,0,0
12681,2016-05-19 02:00:20,-0.012567000000000661,0.11664000000000385,-100.0,-100.0,0,-100.0,-100.0,54,40,29.05,4.0,22.5,88.5,2,0,5,2016,3,19,0,0
12682,2015-03-24 13:01:56,-100.0,-100.0,-100.0,-100.0,5,-100.0,-100.0,9,17,39.2,-100.0,-100.0,-100.0,13,1,3,2015,1,24,0,0
12683,2016-06-14 01:51:12,0.07846600000000059,0.024205000000009136,0.1163520000000009,-0.13995799999999292,5,-100.0,-100.0,50,33,44.55,1.0,13.0,77.5,1,51,6,2016,1,14,0,0
12684,2016-08-02 05:01:42,0.3037489999999998,-0.36499200000000087,0.29310499999999706,-0.3817149999999998,4,-100.0,-100.0,30,29,67.42,2.0,19.5,72.5,5,1,8,2016,1,2,0,1
12685,2015-04-20 21:43:19,0.10576099999999933,0.27448000000001116,-0.13414599999999943,0.2920840000000027,1,17.0,0.0,20,35,448.75,0.0,13.0,80.5,21,43,4,2015,0,20,1,1
12686,2015-12-18 07:21:08,0.3437400000000004,-0.3761300000000034,0.4265040000000013,-0.36812900000001036,6,-100.0,-100.0,42,23,388.73,2.0,19.5,72.5,7,21,12,2015,4,18,1,0
12687,2016-03-09 15:37:12,0.1410790000000013,-0.00542400000000498,0.17071299999999923,-0.024199999999993338,5,-100.0,-100.0,1,30,80.49,3.0,25.5,83.0,15,37,3,2016,2,9,0,0
12688,2015-12-15 05:41:00,-0.12296699999999916,0.004930000000001655,-0.22668900000000036,-0.17475600000000213,5,-100.0,-100.0,7,34,89.76,5.0,28.5,77.0,5,41,12,2015,1,15,0,0
12689,2016-06-01 16:27:53,-0.12120999999999782,-0.15209000000000117,-0.25775300000000456,0.034635999999991895,0,-100.0,-100.0,68,39,73.62,5.0,28.5,77.0,16,27,6,2016,2,1,0,0
12690,2015-01-01 10:37:55,0.32489100000000093,-0.38341199999999276,0.38875600000000077,-0.34647300000000314,0,-100.0,-100.0,15,31,50.09,2.0,19.5,72.5,10,37,1,2015,3,1,0,0
12691,2016-10-03 18:11:40,-0.08309700000000042,0.24287599999999543,-0.1495999999999995,0.35063900000000103,3,-100.0,-100.0,43,26,23.73,0.0,13.0,80.5,18,11,10,2016,0,3,0,1
12692,2016-06-28 21:49:01,0.20588900000000265,0.015056999999998766,0.1429930000000006,-0.005906000000010181,4,-100.0,-100.0,36,37,102.15,3.0,25.5,83.0,21,49,6,2016,1,28,0,1
12693,2016-04-14 14:46:52,-0.18497999999999948,0.27409899999999254,-0.12312699999999843,0.2549539999999979,6,-100.0,-100.0,80,43,381.11,0.0,13.0,80.5,14,46,4,2016,3,14,1,0
12694,2015-03-22 21:28:02,0.1414629999999999,-0.18778600000000267,0.0029020000000006263,-0.15731200000000456,4,-100.0,-100.0,69,44,38.24,1.0,13.0,77.5,21,28,3,2015,6,22,0,1
12695,2016-02-21 13:09:48,0.054803999999998965,-0.18151899999999443,-0.10093200000000024,-0.14703599999999994,3,-100.0,-100.0,36,22,23.18,1.0,13.0,77.5,13,9,2,2016,6,21,0,1
12696,2016-03-12 13:13:49,0.257242999999999,-0.38352900000001,0.27632300000000143,-0.36390699999999754,3,-100.0,-100.0,45,36,51.05,2.0,19.5,72.5,13,13,3,2016,5,12,0,1
12697,2015-08-04 00:01:37,0.07275399999999976,-0.14221799999999973,-0.08888100000000065,-0.10090699999999231,6,-100.0,-100.0,21,24,262.31,1.0,13.0,77.5,0,1,8,2015,1,4,1,0
12698,2015-09-05 00:09:09,0.4881089999999979,-0.3415239999999926,0.338557999999999,-0.3826650000000029,0,-100.0,-100.0,54,35,53.96,2.0,19.5,72.5,0,9,9,2015,5,5,0,0
12699,2015-06-05 07:40:26,0.3770309999999988,-0.3537639999999982,0.41869099999999904,-0.3563829999999939,2,16.0,13.0,58,30,588.54,2.0,19.5,72.5,7,40,6,2015,4,5,1,0
12700,2015-07-02 16:13:17,0.1576820000000012,0.02022800000000302,0.20351300000000094,-0.007629000000008546,0,-100.0,-100.0,88,48,56.34,3.0,25.5,83.0,16,13,7,2015,3,2,0,0
12701,2016-03-27 03:36:43,-0.10186199999999879,0.36230000000000473,-0.07562700000000078,0.35489200000000665,6,-100.0,-100.0,33,17,154.95,0.0,13.0,80.5,3,36,3,2016,6,27,1,0
12702,2015-03-05 03:18:45,0.202379999999998,-0.005131999999989034,0.14164500000000046,0.03237699999999677,1,25.0,10.0,67,40,1152.16,3.0,25.5,83.0,3,18,3,2015,3,5,1,1
12703,2015-01-01 23:30:39,0.23694500000000218,-0.019541000000003805,0.1791470000000004,0.01740300000000161,0,-100.0,-100.0,12,41,50.28,3.0,25.5,83.0,23,30,1,2015,3,1,0,0
12704,2016-02-12 15:21:48,0.02137800000000034,0.260548,0.019878999999999536,0.33680600000000993,6,-100.0,-100.0,58,31,217.75,0.0,13.0,80.5,15,21,2,2016,4,12,1,0
12705,2016-02-12 05:19:16,-0.05645699999999998,-0.12406800000000828,0.008796000000000248,-0.1820770000000067,2,19.0,9.0,32,47,539.9,1.0,13.0,77.5,5,19,2,2016,4,12,1,0
12706,2016-01-19 16:42:49,0.2256070000000001,-0.00525899999999524,0.2132630000000013,0.003781000000003587,0,-100.0,-100.0,8,6,29.43,3.0,25.5,83.0,16,42,1,2016,1,19,0,0
12707,2016-07-19 16:29:02,-0.060600000000000875,0.0632670000000104,-0.055890999999999025,0.06459300000000212,5,-100.0,-100.0,30,29,48.94,4.0,22.5,88.5,16,29,7,2016,1,19,0,0
12708,2015-01-13 05:26:55,-0.13772000000000162,0.34513699999999403,-0.04666499999999907,0.34647700000000725,3,-100.0,-100.0,29,41,18.4,0.0,13.0,80.5,5,26,1,2015,1,13,0,1
12709,2016-06-12 11:06:14,-0.0921270000000014,-0.08507600000000082,-0.24814099999999684,-0.1849509999999981,6,-100.0,-100.0,70,45,833.15,5.0,28.5,77.0,11,6,6,2016,6,12,1,0
12710,2016-02-27 04:26:20,-0.16057400000000044,-0.22431899999999416,-0.07291699999999679,0.03621400000000108,5,-100.0,-100.0,6,46,69.45,5.0,28.5,77.0,4,26,2,2016,5,27,0,0
12711,2015-05-28 08:44:35,-0.06384600000000162,-0.16209899999999777,-0.10432299999999728,-0.09885899999999026,2,2.0,19.0,15,14,339.08,5.0,28.5,77.0,8,44,5,2015,3,28,1,0
12712,2016-01-11 07:22:27,-0.1588630000000002,-0.047344999999992865,-0.07702000000000098,-0.18990300000000104,0,-100.0,-100.0,72,44,51.62,5.0,28.5,77.0,7,22,1,2016,0,11,0,0
12713,2016-06-06 19:21:36,0.07275899999999957,0.31385500000000377,-0.003702000000000538,0.314581000000004,4,-100.0,-100.0,13,17,41.74,0.0,13.0,80.5,19,21,6,2016,0,6,0,1
12714,2015-01-10 12:39:55,0.1611559999999983,-0.016974000000004708,0.21790100000000123,0.01960499999999854,6,-100.0,-100.0,11,47,845.0,3.0,25.5,83.0,12,39,1,2015,5,10,1,0
12715,2015-10-11 00:14:11,-0.08981599999999901,0.027543000000008533,-0.11796599999999913,-0.18701899999999227,6,-100.0,-100.0,7,47,1256.59,5.0,28.5,77.0,0,14,10,2015,6,11,1,0
